_source_domain,_id,Q_z,D_conflict,D_all22,quadrant
github,BkiUd645qoYAygk2g1mr,-0.03517882123003274,1.5739000914120316,1.1534758197022354,low_Q_low_D
github,BkiUdV05qhDBIcqDkYdK,-1.1597563978859349,3.254131428858289,2.2105957142507053,low_Q_high_D
github,BkiUdcg5qoTBG46msFMX,-0.5230306517463655,2.326972539395323,1.9573347478593457,low_Q_high_D
github,BkiUbEc4ubnjosH9GBYJ,-1.1282336768006789,1.9772148757588797,1.1878815418097044,low_Q_high_D
github,BkiUggXxK3xgpZzQqOrQ,1.3531164784741008,2.7480031735945185,2.26212506302032,high_Q_high_D
github,BkiUeizxK0iCl2n2AJ7V,0.6978626554659513,0.9401082712091647,0.7210463647674853,high_Q_low_D
github,BkiUdJE4uzlha6mQo4rn,-0.15015059755718174,1.7851778380885923,1.5088121095518399,low_Q_high_D
github,BkiUe1XxK6nrxl9bO9Wc,0.2582097523082611,3.00243905540862,2.060260869077524,high_Q_high_D
github,BkiUd0w4dbghP4tkL3dj,-1.0555371350986893,2.4633687354127667,2.05247680561534,low_Q_high_D
github,BkiUcaXxK7Ehm79fcNky,-0.6418888843011156,1.3870924283761517,0.9253848502008524,low_Q_low_D
github,BkiUdJfxK7FjYCv2RyJs,-0.19400143758413377,1.3844251227398223,0.9072355764590295,low_Q_low_D
github,BkiUdbc5qhLA_bAY2UEQ,-1.8882692045206104,2.1741867241303963,1.61455448353397,low_Q_high_D
github,BkiUezPxK7IAEwOJJefs,-2.010807537219041,2.2855269461398757,1.5848344826883074,low_Q_high_D
github,BkiUezrxK4tBViZLHCdZ,-1.6075297619873843,2.7723242484431623,1.7876528041578519,low_Q_high_D
github,BkiUdyfxaL3SujGfKUHp,-1.304608282238686,2.2035571521527464,1.4466901092523083,low_Q_high_D
github,BkiUdSo4eIXh70-IxPJh,-1.1685972844124688,1.6726672176255952,1.0800075118236117,low_Q_high_D
github,BkiUfgQ241xiPYkWnnib,0.21717388181421557,2.6435403997699765,1.4938143628141203,high_Q_high_D
github,BkiUdT44dbgg4JMhna73,-0.7463884775395713,2.1858028833652035,1.5599486559908926,low_Q_high_D
github,BkiUdSE241xiEptdWc-6,1.4168905910835352,2.515906252854964,1.8707977352209941,high_Q_high_D
github,BkiUdRbxK6wB9lIs898V,-0.38120379599666593,1.8314691269855077,1.7011983627849687,low_Q_high_D
github,BkiUfL_xK7kjXLlzeA-3,-0.13253432132555693,1.4605418303316275,0.91033188045745,low_Q_low_D
github,BkiUdqU4eIOjSEHJUBVm,0.20734104011663876,1.3268560930204543,1.094934368089472,high_Q_low_D
github,BkiUeKrxK3YB9raX1Zen,-0.2888506685643959,2.783739083180402,1.7816943525857656,low_Q_high_D
github,BkiUcSjxK0-nUh8iI8nV,0.2721818664344479,1.6059671957416306,1.2995442692202928,high_Q_low_D
github,BkiUfL05qhDCtKbNDNGm,-1.7566910163078835,1.8531379951764348,1.5944419896651925,low_Q_high_D
github,BkiUdjM4eIfiUYvU0-Je,-1.4512684495983175,2.0700566796967657,1.8237436028782787,low_Q_high_D
github,BkiUd6Y4eIOjSc7LUrwL,-0.3103737453889996,1.72564660241569,1.3254150515779006,low_Q_high_D
github,BkiUfBc25V5jWH_DcceQ,-1.5313805782619903,2.1212363141678607,1.3427995553421244,low_Q_high_D
github,BkiUawjxaJJQn1aAA1cb,0.2433069221455449,2.056359780803738,1.498808933066058,high_Q_high_D
github,BkiUfQnxK5YsWTJsQpyl,-0.396855106034632,1.939722502954414,1.7753814326001336,low_Q_high_D
github,BkiUdk3xK0zjCsHebHES,0.6099914804552835,1.4902971719859701,0.9359618985988213,high_Q_low_D
github,BkiUdmbxaKgTx4Y_-hA2,-1.826339965534189,1.974755001191022,1.4667494004843131,low_Q_high_D
github,BkiUdMg4uBhi43uX5tCp,-0.9351337362837536,1.6369784720365919,1.182401891458815,low_Q_low_D
github,BkiUdv05qsBDH-wqorvL,-0.8592167419666114,1.9577994133825136,1.4130147342696633,low_Q_high_D
github,BkiUdYc25V5i-i-xnZRD,-2.3871832432356355,2.5583329929190266,1.7412277226551585,low_Q_high_D
github,BkiUbe44eILhQAtyZSzo,-1.2811232772909749,1.6935592439473017,1.3449005229622235,low_Q_high_D
github,BkiUf2vxK6wB9jjDiqD6,-1.5076129262751485,2.728865262409528,1.9213587845994133,low_Q_high_D
github,BkiUapXxK6EuNCwys6yq,-1.2486807446597588,2.662485074974089,1.923218832841835,low_Q_high_D
github,BkiUcCm6NNjgB0Ss09zc,-0.2029056183151817,1.6661948996067133,1.2602147354982332,low_Q_high_D
github,BkiUeAw5qhLBXeFpcyyX,0.042775485483939196,2.53888110750245,1.7466733739823124,high_Q_high_D
github,BkiUfzHxaKgQZYloLPIZ,0.3103834484300803,3.2748969129069447,2.314774043294065,high_Q_high_D
github,BkiUaxPxaJJQnHaRvOg-,1.0105249649890464,3.3116901868596376,2.0153011608769003,high_Q_high_D
github,BkiUdFM4eIZjhIQolYfH,0.30380262703531685,2.1868032532833026,1.672907670243882,high_Q_high_D
github,BkiUbrLxK4tBVhvvqyVm,-0.18039669349076126,1.7473405158933586,1.1445853027025825,low_Q_high_D
github,BkiUbCk4eIXgu2VZmvYJ,-0.6778344067151336,3.121623197644819,2.279857975618595,low_Q_high_D
github,BkiUddo5jDKDx7Q7NfPN,-1.5816690640139437,1.8878797196317778,1.1543769900577863,low_Q_high_D
github,BkiUZv825V5hcJY56AXQ,1.1803182876053155,1.6351281807176665,1.6874506395155824,high_Q_low_D
github,BkiUbxzxK7Ehm308pSEJ,-0.3611371982442314,1.99202832988421,1.5384161086920127,low_Q_high_D
github,BkiUdqA5qoTBAjokp6ti,-0.33756716504419937,2.362023912602314,1.9398302454400536,low_Q_high_D
github,BkiUbPDxK1yAgWt78d1q,-0.30345418505243915,1.5687238815632887,1.008352714310224,low_Q_low_D
github,BkiUd705qsJBjrwPodor,0.2288184068654433,1.8693500166928125,1.0872396586863928,high_Q_high_D
github,BkiUflw25V5jbixhKwCM,-0.34156140134221913,2.1308413690978543,1.84528394040034,low_Q_high_D
github,BkiUfATxK7FjYEB4XKa8,0.6341873865318054,3.0598915552494925,1.8982624224792628,high_Q_high_D
github,BkiUdn84eIfiUSg2f3mM,-2.5834274939501505,2.646961490395364,1.783473214883142,low_Q_high_D
github,BkiUbNvxaKgS2EKBgit8,-0.1199530595474929,1.4572407737641317,0.9648111778620918,low_Q_low_D
github,BkiUdYU4uBhhxQicLfd3,-0.42368785733972786,2.154984288355047,1.6607706694280546,low_Q_high_D
github,BkiUftA5qhDClb2slNvG,-0.23240967683097058,2.2033567547467614,1.682402091145978,low_Q_high_D
github,BkiUdlk5qsMAI7WbBbYZ,-1.3689414873942087,2.1604465220266436,1.3507600538737765,low_Q_high_D
github,BkiUcNrxK4sA-5fmwPhb,0.06993530271623812,2.153710878995582,1.452882158671572,high_Q_high_D
github,BkiUbGY4ukPiEUmYQq1z,-1.9947462158765172,3.0362689475093245,2.1104918871487133,low_Q_high_D
github,BkiUdl3xK1fBGwCLM-8R,-1.4483988199659388,1.8608436122725063,1.4003369751420949,low_Q_high_D
github,BkiUeKg4eIOjReIV-k0F,-1.0818121243650027,2.3535311457324664,1.6155824162792918,low_Q_high_D
github,BkiUdnA4uzlh3ybkL9FZ,-0.27596849861188594,2.7690188763555836,1.9972951684997033,low_Q_high_D
github,BkiUc705qoTAmkNrkzoc,-1.293401268936536,1.4938929001549999,1.1200050539646018,low_Q_low_D
github,BkiUeO7xK1Thg9qFeZmk,-1.4370768345613067,2.0574991312294073,1.7422741655485536,low_Q_high_D
github,BkiUbgw5qsFAf4WX2V--,-0.9742289594498119,1.0011125990962206,0.8525431556626198,low_Q_low_D
github,BkiUdDk4eIZjf-ZSKEM7,-0.5639545386449261,2.439001340524807,1.7451986409117215,low_Q_high_D
github,BkiUfFzxK6nrxl9bPO3E,-0.5028668201179347,1.8090417657956186,1.17838616044394,low_Q_high_D
github,BkiUdSHxaKgS2Q1DVKqF,-0.3449807558248559,2.397312182813046,1.7676850786934681,low_Q_high_D
github,BkiUbS_xK0iCl4YJl_uY,-0.19133096472145908,2.019565960280827,1.414343234850469,low_Q_high_D
github,BkiUec_xK6-gD0SredcN,0.0864402326022342,1.7710310362630863,1.4613294530824705,high_Q_high_D
github,BkiUe9Q5qhDCWb0lMnfd,1.1343153484957424,2.2834010505471998,1.741093280404375,high_Q_high_D
github,BkiUfXA5qhLBr1LtGBZD,0.3922613719790499,1.5529295335229363,1.0695654396139846,high_Q_low_D
github,BkiUfHM5qg5DOdqYBQ1N,0.41423235162566074,2.3145659143671886,1.643140799679545,high_Q_high_D
github,BkiUdlg5qYVBbRfeu3sj,-1.260682539561704,2.1233176769559736,1.6600699709842908,low_Q_high_D
github,BkiUfq85qhLB3TVFxb3G,-1.12333902320821,1.1197799131886663,0.8517528766696787,low_Q_low_D
github,BkiUa9zxK0iCl4YJluqJ,-0.24553375584089207,3.6066184932348544,2.114394520245218,low_Q_high_D
github,BkiUbfI5qsMAIxWHCuT-,2.1931912926406194,3.7681623164452263,2.425250994804908,high_Q_high_D
github,BkiUbAQ5qU2Ap1mgSI0d,0.30185605995808057,1.5394071823755033,0.9861946927191644,high_Q_low_D
github,BkiUcqrxK6Ot9WA5hCdQ,0.5406908641489067,2.4134889784101694,1.3546075846312737,high_Q_high_D
github,BkiUdeI5qsBDH-wqoZQR,-0.28573444816767396,1.3952364092849383,0.9184818057582658,low_Q_low_D
github,BkiUbEnxK0iCl7DT6bOY,0.4676598797628618,1.0165142894737498,0.7194976006416056,high_Q_low_D
github,BkiUbw_xaJJQnMJkW-1C,-0.5254318442892455,1.8026261969820971,1.5084420299061978,low_Q_high_D
github,BkiUeH7xK6wB9mpb27Gr,0.8976663829093344,2.493253454876847,1.4805843866293724,high_Q_high_D
github,BkiUeEvxaKgQNOzmp6xQ,0.36650825482630894,2.0663298313983227,1.5389894621781761,high_Q_high_D
github,BkiUdqs5qoTBFq8c9Dv_,-0.6409619907749946,2.0657181854018556,1.4855650833565464,low_Q_high_D
github,BkiUeBY4eIOjSJ68LPzI,-0.5711986903282658,2.367660862161489,1.6097524366852873,low_Q_high_D
github,BkiUd545qoaAwrv3XJ0Z,-0.6492019284476183,1.0842783178320952,0.8683241787211496,low_Q_low_D
github,BkiUbV05qrqCygvbO2ad,-0.712620472415662,2.402034877522407,1.7713420155326387,low_Q_high_D
github,BkiUbh7xK6nrxjHy_8PG,-0.4779779325766615,1.59844460014658,1.2682232181088655,low_Q_low_D
github,BkiUdAU25V5isMEL6yYk,-0.8842854182176356,1.9946711518388318,1.2578025374455335,low_Q_high_D
github,BkiUfwc25V5jgmwVpqFH,-0.389677905626694,2.0673980984215423,1.4165896665086914,low_Q_high_D
github,BkiUdbA4uBhhw71LMGR7,1.6400143851959437,2.089318621416071,1.52378601559788,high_Q_high_D
github,BkiUc544uzlhXz2JUAMI,1.1804474082071439,2.120660040209819,1.7944375136510715,high_Q_high_D
github,BkiUa8_xK7ICUubsxzTB,-1.927667212460751,1.7567119959150916,1.6068826615687892,low_Q_high_D
github,BkiUbX_xK7FjYAb_5RNb,-1.5712975871386596,1.5582750306750688,1.122858718706321,low_Q_low_D
github,BkiUeUDxK6Ot9V_E48zm,0.7461335946262555,2.3154315649849964,1.862724198076251,high_Q_high_D
github,BkiUdTXxK03BfJXwwo7M,-0.16085899741909582,1.3988023232266085,1.1091650114452822,low_Q_low_D
github,BkiUbBs5qg5A5vxQ5Dd8,-1.9792280805706142,2.198591319636359,1.609800935121987,low_Q_high_D
github,BkiUe_PxK7Tt6AlxFiG7,-1.246631266900161,1.933602429740843,1.3237546369838646,low_Q_high_D
github,BkiUbrrxK0iCl7DT7DpR,-0.6168596088648987,1.5787931928916807,1.2424355432932086,low_Q_low_D
github,BkiUdvu6NNjgBtygf6Pw,-1.786632371458677,1.5334271127531875,1.355780466951633,low_Q_low_D
github,BkiUd2Q5qg5A59MXHdZT,-1.20721468928435,1.6057727928580825,1.1858082319827197,low_Q_low_D
github,BkiUdhLxaKgQMdMtQOCO,0.28455788848126434,3.017573133962836,1.892629276955125,high_Q_high_D
github,BkiUd2w4eIZjtO0fXQvP,-0.7163934457365407,2.27061345135752,1.6421195878083954,low_Q_high_D
github,BkiUdqA4eIXguxF2ozNf,-0.49822271898307213,3.0488149604551698,1.932823812054383,low_Q_high_D
github,BkiUa0DxK1yAgWay2rda,0.8222160110751849,2.260041873556234,1.4713467740711288,high_Q_high_D
github,BkiUdcI25V5jBGHQ2OL-,-1.2145180456122695,2.124818109955589,1.7907286131479634,low_Q_high_D
github,BkiUdsI5qdmDMTwvPf_V,-1.8002739507401644,2.381092591546894,1.800062785563276,low_Q_high_D
github,BkiUdSHxK7IDOB8ThxgR,0.6572056067181534,2.8331278182388346,1.9521596972279722,high_Q_high_D
github,BkiUaIM25V5hcJY56UZp,-2.0077092080897754,1.827255813980986,1.3843566152416305,low_Q_high_D
github,BkiUdU85qg5A52fiCyLT,-1.5571406064333602,2.8590740890125854,2.0842071931896093,low_Q_high_D
github,BkiUftk241xiRac9uCft,-1.8407491411816637,2.0683695016143857,1.4644690431767242,low_Q_high_D
github,BkiUc8c5qYVBUpKVFM7d,0.6663029624228315,1.5146879787155316,0.9134103888518945,high_Q_low_D
github,BkiUcwU5qoTAkOJ5A-Xh,0.3555268945731536,3.2459571996902774,2.0996319118419056,high_Q_high_D
github,BkiUfnE4dbgg2DNWtfo7,-2.227945572196656,1.999172160470121,1.3448650748320918,low_Q_high_D
github,BkiUdfk4dbghQuQSbtj_,-0.7059766597574607,2.545698580580348,1.6702742599317488,low_Q_high_D
github,BkiUa9XxaKPQokFdaZei,1.8711460510397915,2.7760071462364437,1.8067113379249768,high_Q_high_D
github,BkiUbafxK19JmhArBwMn,0.9525155937020318,3.243864802600272,2.179773537233999,high_Q_high_D
github,BkiUbGE4uBhhw71LKycC,-1.6054377736782877,2.5719508280636827,1.8665890123889952,low_Q_high_D
github,BkiUdyU4eIXhzes6o0GM,-0.5118943974853059,2.098656368562833,1.3795728123874396,low_Q_high_D
github,BkiUgGXxK6nrxrSHiPfV,-0.16941350650049025,1.565442196991161,1.1626991197978445,low_Q_low_D
github,BkiUdz44eIfiUYvU1PMZ,0.6286002602953733,2.0386156980223977,1.5860678833734068,high_Q_high_D
github,BkiUfIs25V5jWJMbOsQY,0.013683627884993929,2.0232684027107872,1.2062335326172395,low_Q_high_D
github,BkiUdzLxaJJQnJnbvjvl,-0.9769938245098374,1.6699286521993477,1.5407985397008208,low_Q_high_D
github,BkiUdo44eIXhwKJrYqhz,-0.6158571869040815,1.122312363102878,0.8265361545093097,low_Q_low_D
github,BkiUbzfxK7Tt522WZGE_,0.09093392426156112,3.0422591760344813,1.864033989680929,high_Q_high_D
github,BkiUdjU4eIZjtO0fW7q_,0.2403402312745313,3.2291840984572415,2.0793930147744644,high_Q_high_D
github,BkiUb9LxK0zjCrsN-lze,-1.026688525847153,2.333096462635764,1.4992547215645187,low_Q_high_D
github,BkiUddc5qoYA4xX7Fxyg,-1.3126940856030538,1.955729976824044,1.3607792947326711,low_Q_high_D
github,BkiUcYzxK2li-DeXzZhJ,-1.4546568235452388,1.4379043254890869,1.5806167299636076,low_Q_low_D
github,BkiUcfvxK6Ot9TMSqIS9,0.19486687064517108,2.0978695921004262,1.4828745048308174,high_Q_high_D
github,BkiUcQfxK7Tt52mM8O16,0.8992943912207696,2.539938880775453,1.5539321290417838,high_Q_high_D
github,BkiUetg25V5jJ1pbbg-h,0.28216944309408937,2.090514048281619,1.5789719218252398,high_Q_high_D
github,BkiUfCU5qhLBc_f2-uK7,-0.24983633544175712,2.934191815866677,1.9212301075048672,low_Q_high_D
github,BkiUfUU4uzliDHHXlT6k,-1.0464363238423762,1.5692436452464456,1.2788670690301969,low_Q_low_D
github,BkiUfaA5qhDCykklLZmq,-1.5563047872099915,1.7361193819972451,1.5098665720697688,low_Q_high_D
github,BkiUfL85qhLBeMNHmItH,1.0358538465386213,1.4099139815198205,1.0905795093884647,high_Q_low_D
github,BkiUdD3xK02iP5rWKcks,-1.1055443052041856,1.6530629913255694,0.9622954024203109,low_Q_low_D
github,BkiUeH_xK5YsWTJsP--G,-1.0695845565307518,2.5671405303475288,2.2458419326305,low_Q_high_D
github,BkiUdkk4uzlhsl0arvm7,0.17495984375937262,2.616003303591969,1.7816867444121811,high_Q_high_D
github,BkiUbdc5qoaAwnodzhCL,-0.5671817999167517,2.0905719246843617,1.6028011870373924,low_Q_high_D
github,BkiUdtA241xg-Kf-9LMC,-2.327146808761735,2.022607474005151,1.4307601304160178,low_Q_high_D
github,BkiUan_xK7Tt6CA5EnLi,1.073715634522055,1.063383604053684,0.640778577032992,high_Q_low_D
github,BkiUdI05qWTBFbb2e_bG,-0.6732439403356133,1.2922453048888474,0.987737849279523,low_Q_low_D
github,BkiUdpI4dbgg-EpAJjdd,-1.2753324226771283,2.4083997558208483,1.7311343528949972,low_Q_high_D
github,BkiUdbvxaKgTx4Y_-VvM,0.2429878232842903,2.457389161185093,1.6232631603980068,high_Q_high_D
github,BkiUdPU5qoYAq3Pz9HX6,-0.7643473783201237,1.31864042726665,0.8982128688225409,low_Q_low_D
github,BkiUco3xK0wg05VB6tyu,-0.9582856214472716,1.3439782468322645,1.3898876040918862,low_Q_low_D
github,BkiUdwY5qsJBjms2Y78a,1.2544728141729489,1.385303935477188,1.2258171198559946,high_Q_low_D
github,BkiUcpA25V5ihkoTWQWs,1.1020522215883577,2.641763713584629,1.9553044251187992,high_Q_high_D
github,BkiUajbxK1UJ-rWoHWDv,0.46829709849151874,1.6945853932597517,1.5916755522621986,high_Q_high_D
github,BkiUd_A5qX_BvJpaXs16,-1.6999649439489213,2.1320678024093374,1.5464068683768646,low_Q_high_D
github,BkiUct7xK6wB9lIs8ekv,-1.030418728342184,2.4504003165029506,2.091595360483887,low_Q_high_D
github,BkiUc1vxK1yAgYaM2BkW,-0.41564834986295385,1.903071336875069,1.5306337039880014,low_Q_high_D
github,BkiUbRfxK3YB9i3RI3m1,-0.29894459778551374,1.7543250608462146,1.3185805409594076,low_Q_high_D
github,BkiUfkU5qhDCRcuNKuFz,0.32394644310461523,1.6281493635495237,1.3753738248745389,high_Q_low_D
github,BkiUd985qdmDNenr0dWb,-1.0592652636149382,1.2122567674440847,0.8373685533019763,low_Q_low_D
github,BkiUf1PxK0wg05VB98q6,0.19419788802657253,1.8331587536187304,1.2363865310128257,high_Q_high_D
github,BkiUbfE4dbjiU8OttT7c,1.106069358373775,3.4261768516184317,2.2883585943712488,high_Q_high_D
github,BkiUbdw25YjgKJ9_cdx6,-0.5682244671869608,1.8970349378442677,1.4354480803435037,low_Q_high_D
github,BkiUdVA4uBhi65FQgOKu,-0.3118993633783113,2.3257008211290775,1.7185176301923235,low_Q_high_D
github,BkiUeqXxK02iP4WkBIxv,-0.5511143307731126,2.4717996794879853,1.756926674677673,low_Q_high_D
github,BkiUdIU4uBhiyG-89b7a,2.45465883058017,2.280754055547287,1.830673027374464,high_Q_high_D
github,BkiUgNjxK7IDPjMdL6p-,0.028947083859483608,1.730370253446422,1.6107407602637969,high_Q_high_D
github,BkiUf8_xK03BfNelYfIv,-0.3400319788331911,2.416869599196654,2.0188343758838796,low_Q_high_D
github,BkiUeMI4dbghblPW5x1p,0.8195452407617598,1.7002539522824824,1.0871600085918511,high_Q_high_D
github,BkiUdyw4dbjiVENjpGjy,-1.5143590984535906,1.6527263268256778,1.2272029707809964,low_Q_low_D
github,BkiUbVPxK6-gDz87OLKU,-0.1571566629762037,1.5489380843765639,1.2990339801341066,low_Q_low_D
github,BkiUddQ4eIZjvCjkaT77,-0.28890659203858154,2.934457521820312,1.8014276393770892,low_Q_high_D
github,BkiUdJE4ubng45iLGMKG,-0.12214672240517538,1.8033029391863524,1.4028180345132264,low_Q_high_D
github,BkiUffo241xiMHY2adLw,0.35073401963209255,0.6790499033626378,0.7772163787124168,high_Q_low_D
github,BkiUdjw4ubng_t84ZdLd,-0.0019086643163718088,2.7771008252857263,1.8727268548240739,low_Q_high_D
github,BkiUdvc4eIfiUWiFdb-P,-2.380854159538063,1.9772904493172072,1.442180559258118,low_Q_high_D
github,BkiUbKk4eIfiUOJspybQ,-0.4106523949412426,1.6555507684894308,1.2416539142472698,low_Q_low_D
github,BkiUdEs4dbgg2jQDle5G,-2.074248208657266,1.9352646677403138,1.2916895599738136,low_Q_high_D
github,BkiUeKDxK6-gD5TleXxy,-0.2917106748701174,1.8978921448382278,1.713174365433169,low_Q_high_D
github,BkiUf6bxK6wB9lIs_itk,-0.9534257925241765,1.7983937327863617,1.3486724474869851,low_Q_high_D
github,BkiUe6k5qsFChfNA2xJ0,-0.7125038132904159,1.267491048791677,0.9328836065263627,low_Q_low_D
github,BkiUc844uzlha6mQotJt,-2.471166074243079,2.3350741502367596,1.5380985728281977,low_Q_high_D
github,BkiUc6E4uBhiwapZwBRT,-2.2961129643414253,1.7960215680716507,1.3608504969271602,low_Q_high_D
github,BkiUd4Y4dbghZzegCcU8,-1.7264793088170935,1.6275806567399342,1.3447507654547106,low_Q_low_D
github,BkiUd6k4dbghNqLlNyHH,-1.3644321289330172,2.662833245808666,2.0887025521288636,low_Q_high_D
github,BkiUeurxK7Dgs_cY6p3S,0.16325127379420734,3.1437426206519556,1.7641749598112868,high_Q_high_D
github,BkiUdo84eIZjmpBtQzFd,0.5703216529974826,1.642265056404913,1.0210376460107589,high_Q_low_D
github,BkiUfaXxK3YB9ohkPIJ1,0.2425684616950014,1.9966406753980455,1.7300637683853968,high_Q_high_D
github,BkiUfnA5qhDCZSoNyR-C,-1.6840364762113196,1.8091498686183864,1.2705865731746406,low_Q_high_D
github,BkiUd3I4ubnjorQ5r7k-,-1.025956832900231,1.7354764744335989,1.2023676279855766,low_Q_high_D
github,BkiUbxnxK0zjCrsN-d26,-0.4982804648830814,1.7983367792876677,1.2431881001668539,low_Q_high_D
github,BkiUe_825V5jP8O73NoQ,-0.30208437308945096,1.2755617287815029,0.965398348005579,low_Q_low_D
github,BkiUcMvxK0flNeFb3z-L,-0.42957741028865315,2.2947247391872243,1.6015114449682548,low_Q_high_D
github,BkiUfv_xK1Thg98Uieiv,-0.6214373574957339,1.475329476803979,1.2839955346605498,low_Q_low_D
github,BkiUa8vxK19JmejM7WQu,-0.8115567001735354,2.424608757246121,1.7181736553937148,low_Q_high_D
github,BkiUdTnxK03BfHDu4W8r,-2.236557071512203,2.0982981805172805,1.4437510116082581,low_Q_high_D
github,BkiUbWw4ukPiES_fIuaA,0.7773331434892109,2.4355399235973274,1.3822809163829963,high_Q_high_D
github,BkiUdag5qX_BteM6O1wF,-0.17156130741463027,1.2008887119747784,0.973634374894454,low_Q_low_D
github,BkiUc0fxK6mkyCfOBxzO,-0.9499772584273836,1.5132377125307854,1.188925326333014,low_Q_low_D
github,BkiUbBQ4eIXguuEPjqml,-1.054957294148049,1.5486950515669327,1.2288351948809486,low_Q_low_D
github,BkiUe9bxK6Ot9WA5jLAp,1.1251181676519257,1.3835126015030923,1.2013134527005405,high_Q_low_D
github,BkiUdzE4eIOjR058MW43,-1.8891673314227753,2.315017558938987,1.594084418754254,low_Q_high_D
github,BkiUfpHxK1UJ-rWoLP7R,-0.11879728156652691,1.3301526047625136,1.0131868204078573,low_Q_low_D
github,BkiUaubxK3YB9m8SUY7g,-1.97524491092512,2.106591858183098,1.3731664266335348,low_Q_high_D
github,BkiUaJDxK02iP1lCVpYI,0.7395825332436006,1.901075377878936,1.6354430603252823,high_Q_high_D
github,BkiUb7vxK2li-Hhr-pBE,-0.5103778245340004,2.3630973958787136,1.6548709989110626,low_Q_high_D
github,BkiUc7LxK7kjXIdG-UE1,-0.6310399045366503,1.8246021347260306,1.165314399888709,low_Q_high_D
github,BkiUdbs5qdmDI1x-YGoZ,-0.05312846683459878,1.2576275243344115,1.0436546344115045,low_Q_low_D
github,BkiUeJI5qhLAB-QFwRaC,-0.7286749441355591,1.2750024726542613,0.9139779944110606,low_Q_low_D
github,BkiUdCnxK19JmejM9PfN,0.411401340380052,0.6265567198984565,0.5128549432914452,high_Q_low_D
github,BkiUdlzxK6-gD0SrdmSX,0.711836859026088,1.9755117759331318,1.259261318767828,high_Q_high_D
github,BkiUbGk4eILhP_ZE__xl,-0.5752746880121699,2.042667398149536,1.3487708350617318,low_Q_high_D
github,BkiUdQ05qU2Ap6XtYdGl,-0.32913244906094413,2.8469768916096045,1.9072992001415907,low_Q_high_D
github,BkiUffbxK7IABLfxI8d7,-1.8680251698565102,2.6587613362955778,2.004283887104427,low_Q_high_D
github,BkiUb-PxK4sA-5fmv-8V,-1.7101583000616842,1.9678310431368287,1.422102905766583,low_Q_high_D
github,BkiUczk5qoTAlg17gdTJ,-0.7573619521768047,2.5011333316583957,1.7215116159712596,low_Q_high_D
github,BkiUfWfxK0iCl7UGYhH7,0.6466625846373165,1.725563512922655,1.0805720972639268,high_Q_high_D
github,BkiUfdM5qhDC0V1enNsX,-1.4735081444718179,2.347215598892101,1.7605163236746086,low_Q_high_D
github,BkiUbufxK7FjYCv2QbdM,-0.3443794347862365,1.2719108472528018,1.242889086983021,low_Q_low_D
github,BkiUdvE4eIXh4Izb55R9,-0.19334950992754185,2.4900125941223656,1.9762179353665332,low_Q_high_D
github,BkiUeGPxK1ThhAqzXeQj,-1.787441180022699,1.552141651207868,1.3577320638411283,low_Q_low_D
github,BkiUdoE25V5instYD79M,-1.504025333454309,1.8700251896470714,1.2281412201698743,low_Q_high_D
github,BkiUeiQ4uzkg3srlWuwI,-0.8750585958800522,1.5737863420071858,1.5145259744935569,low_Q_low_D
github,BkiUd6rxK1yAgYaM3D3E,-0.36423496950770795,2.410711228207836,1.645969335223565,low_Q_high_D
github,BkiUcizxK6nrxpQc0o55,-1.7537458702767832,2.2486849912000153,1.4282949559479918,low_Q_high_D
github,BkiUbLTxK6Ot9UjD_aew,-1.1567691511459097,2.0959019799593683,1.4055691458345412,low_Q_high_D
github,BkiUb4rxK03BfHDu3ShR,-1.042598500117511,1.7577596242325577,1.0815596775905743,low_Q_high_D
github,BkiUbFLxaL3SuhOolo1S,-0.9240194972851122,1.8466250014699837,1.2884847100887986,low_Q_high_D
github,BkiUbCs4eIfiUUIxjQBk,-1.151622550764567,1.9592967194517643,1.353508992455708,low_Q_high_D
github,BkiUaz3xK7ICUn2IX5ve,0.27661771189497747,2.0306538283464484,1.5574429776299819,high_Q_high_D
github,BkiUcp_xK0zjCxN_su6u,-0.44452253415273035,1.5160964509504313,1.3234737926933315,low_Q_low_D
github,BkiUefo5jDKDyJ94YKB7,-0.42208641137996034,1.9331412122843852,1.3374749867409057,low_Q_high_D
github,BkiUaezxK6-gDw5Ast3B,0.08489359335780404,2.345357696889254,1.5662511333571796,high_Q_high_D
github,BkiUdVc5qrqCyqr5g6Gb,0.9738957251583433,2.4263418112736272,1.549830939724688,high_Q_high_D
github,BkiUeBrxK4sA-46xOuoi,-1.2772734598737794,2.600176065650801,1.7843048209349044,low_Q_high_D
github,BkiUdro5qdmB62pcdUdQ,-2.049015362750993,2.422264129063225,1.616858143380378,low_Q_high_D
github,BkiUdio5qU2Ap6TguczQ,0.23984939699091715,3.3376054817032337,2.053108729760104,high_Q_high_D
github,BkiUdKnxK1yAgWay401g,0.15240093264516977,2.1147245333361853,1.5468195213945117,high_Q_high_D
github,BkiUbu3xK2li-DeXyy1w,-1.1568001593659445,2.726428000171233,1.773777882071961,low_Q_high_D
github,BkiUcNvxK6mkyCfOBNTt,-0.138494161646914,2.5632777212358007,1.924099291441258,low_Q_high_D
github,BkiUdA84uBhhxQicLLcf,-0.5719872116207425,1.5628413389477087,1.128908135031402,low_Q_low_D
