_source_domain,_id,_line,Q_z,D_conflict,n_available_signals,n_usable_edges,conflict_status,review_reason,decision_rule_version
github,BkiUdvY5qWTBIrGEFBUh,27800,-0.0008084756051739363,1.7988621428269953,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUe3zxK4tBVgEFWqQi,27801,-1.7542199535508078,1.7698764573296906,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfznxK0zjCsHedN1q,27802,-0.9149570018689651,1.4960475910025457,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdqc5qX_BoWGV7Vjx,27803,-1.9497771403730226,2.220504393264706,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdjs5qsMAIzHy-EjM,27804,1.1149804837690835,1.6916004020977824,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdL7xK7IACwaaAJ5e,27805,0.7050081937834763,2.2651127613389956,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdqU4ubng19hinpMb,27806,0.4872290343384972,2.7865290931773403,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdbDxK7Ehm4qs0gqn,27807,-0.6086396249329349,1.6601351193318328,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeUo4eIOjSBZee8dS,27808,-1.3405737262965507,2.004674148872116,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfHTxK6EuNCwyxBa9,27809,-0.627291899170641,2.6415764936453967,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbXXxK1yAgWt78mCy,27810,-0.10191255319587958,2.2129811016352465,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdWw4uBhiyG-89qga,27811,-1.2855204207218585,2.4333876774621634,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdWY5i7PA9MKgaUv3,27812,-1.583103012836734,2.0710040337192903,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbVU4uBhhxJplZBiL,27813,-0.17775197641488882,1.548180441598377,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUcK3xK7FjYCv2Q1KG,27814,-0.4831731567028418,1.3095214006065405,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdlc4dbgg5K7vckWn,27815,0.5893580967603685,1.5875960627054662,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbk_xaKgS2M3Aeelr,27816,-0.6217731278977122,1.6785157291629476,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbNrxK03BfJXwu9nw,27817,-0.15118539742270495,1.9922600522410205,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUaP7xK6wB9jjDdVbz,27818,1.2915673055039838,1.9440721625691195,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeIY4ubnjorKKtrvf,27819,-0.8347787493015248,2.4137468939108633,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUddI25V5iqPl1DjhS,27820,0.3954146600632929,1.8446650302243812,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbd26NNjgB1scWxXs,27821,1.1061177904206172,2.654373267653767,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUd8o5qhLBXeFpctPM,27822,-0.2351595777144292,1.5408444274215636,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUaPXxK19JmejM6pvM,27823,-0.3858898325490459,2.1058064444621922,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdWc4dbgg8g9yU5ie,27824,0.1483900441367365,1.0353083544089112,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUd8M5qWTBLg9oT0ky,27825,1.3852489877584582,3.3464708688903175,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUenjxK7ICUt7cQuWD,27826,0.9899818971342633,2.3826682142028517,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUa4A5qsNCPe9kG21p,27827,-0.03172667133303021,1.750104795649099,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdg45qYVBjUFKbe5d,27828,0.05101948208634209,1.8185407994061336,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUc20241xiEptdV-jd,27829,-0.6252043948464929,2.2956563672711012,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdcg5qhDBQzqNFQ3N,27830,-0.678237260904943,1.6136204736694684,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeI7xK7FjYAb_75p8,27831,-0.5350168671906219,1.2545704190023468,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdjw5qrqCysksNQMJ,27832,-0.43431514879219996,1.7274282532957619,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUarzxK7Ehm4qsyShs,27833,0.25047527139220715,1.7450724140366445,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdvo25V5ha7jY9CgB,27834,0.3344299837776978,1.5188892478461953,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUaszxK7Ehm308oRdE,27835,-2.218695062610518,1.8006812433175108,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdS45qhDBTwvxJGJw,27836,0.28090149316010554,3.144736657659782,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbOg5qoTDtpFhrMVx,27837,-0.26464438477961577,1.7698290807218453,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUf0g5qhDCuB568SPF,27838,-1.404890267057121,1.7192924916767336,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbTnxK0iCl2n190F8,27839,-0.994490723036044,2.0189113676278283,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeGTxK6wB9mpb25Yd,27840,0.3224665717239018,2.761540758226955,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUe8vxK1yAgWt7_-Sq,27841,-1.7321978548866537,1.9207306677436475,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdHM25V5is4Ho583e,27842,-1.1072355425806386,2.1850379341519623,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUb6_xaL3Sug5GK_m5,27843,-1.5726507404587913,1.7953250055091197,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdrs5qhLBINsxugSc,27844,-1.200816471160463,1.4986544251471043,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdzg5qoTBG46mscfx,27845,-0.06324338356731261,1.8975914113014878,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfNY5qhLBvqGZ3Fwi,27846,-1.4309125091765607,1.7579356252525977,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbpA5qdmB61-1Ysj2,27847,0.6162898073003361,3.3354620485407436,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdLA5qX_BrrvEBD2J,27848,-0.5934010023491141,2.0079566208167967,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUa-U5qoaAwnMw7f7-,27849,-0.801410244546012,1.958403455408467,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdF0241xiDnlsP5ou,27850,-0.2426280346225325,3.1270685512020266,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUav_xaL3Sug5GJvY1,27851,0.5864092042080351,1.6343830853310544,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdLo4uzlh5TJwIaoq,27852,-0.5472917910657912,2.0113671410486993,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdlzxaKgS2Pj74ea9,27853,-1.2302334713824634,1.455254647730333,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUd1Y4eIOjSdSJy50q,27854,0.06947558958245481,1.6723886457972235,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUcV7xK03BfMLyp3iB,27855,-0.5387664912819923,1.5832561132603296,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdTw5qoYAzjhRycp7,27856,0.3908951838425604,2.7424624644114934,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUd7Y5qYVBjUFKb5iX,27857,-0.3729380456235268,1.856573617835558,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUaqfxK3YB9ohkJyzm,27858,-0.8157521909147871,1.7633194903573095,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdSY5qX_BnPKL8Qwb,27859,-0.5494612882769717,2.1625340798992947,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfXI25V5jNiVr8aN5,27860,-1.3469523297975525,1.8456069394759178,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUd1zxaKgQNICjgp8s,27861,0.061830389410170085,1.4251024618684502,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdps5qsBDH-wqolF7,27862,0.2991998780343446,0.5555949779478341,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfbHxK7kjXJwSTCdF,27863,-2.405472672861676,2.375994231137776,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdig4ubng559gnOQ0,27864,-0.6853312792460317,1.8267179309240995,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUc0o4ubngxaggv-sr,27865,1.3857155918916455,3.171587939156525,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbC4241xg-EsBtYMq,27866,-1.3878760374244954,2.365737128939649,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfYY4uBhiv3WcIiAr,27867,-0.9054047054597322,2.556234508441639,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdIHxaKgTzPE-TT_g,27868,-1.6377630603435214,1.6655842043514195,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUc-PxaKgTv2K-T_aT,27869,-0.7115608155418184,1.3391645436351856,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeSHxK7Tt52mM-J9d,27870,-0.8151034730049906,1.9897013258551979,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdBI5qhLAB_d2epNv,27871,0.9834505674993005,2.0065466997117802,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbc_xK1fBGwCLK_JJ,27872,-0.7041080856792372,1.6568652383593425,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdUTxK6wB9jjDgLH5,27873,-1.6554300633870225,1.7879226688355425,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUblnxK6Ot9TMSpTT-,27874,-0.40816791854827206,1.2217449279154844,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUda85qoYAvT7dTrA5,27875,0.03805281130648098,2.5416861637976518,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbho5qsBB3HnuVO5s,27876,-1.477897481830783,1.5584381219111008,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdXTxK6-gDz87QD5w,27877,0.2465540134937569,1.6003007933578177,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdIM5qhLACGCwNrfq,27878,-0.49676949263417286,0.5553594169145889,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUejXxK6Ot9Pm3wk1f,27879,-0.11662175435455271,1.6823007437586002,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfgc25V5jU0uocvzL,27880,1.1615271413683737,2.8801355519342984,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUeZ_xK6EuM_Ubr7o_,27881,-0.20482052031355086,1.347209038391994,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeM26NNjgB1scZZDi,27882,-0.12171354129716465,2.3455324999997096,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdY44ukPiEPTamSZ6,27883,-0.20334665599790835,1.2265421368232652,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdKQ25V5i-i-xnM1W,27884,1.7933909176261345,2.6538528909958194,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUd_Y5qoaAwj4XOzkb,27885,-0.006905876140527412,1.7819051608237668,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUcI7xK0zjCxh72RoG,27886,-1.7161968785206025,2.1326990493933837,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdkM5qYVBYPffxbya,27887,0.4862068195430111,2.124059386480395,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUakrxK6mkyCKCyU78,27888,0.08777925287762799,2.0414956029319002,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeg7xK0fkXPSOqut0,27889,-2.3061108040844274,2.5698073345914536,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUah3xK4tBVgEFSizt,27890,-0.33989266693207154,1.4281082339291025,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdVk5qsMAIw7A6QZW,27891,-0.21144332712855338,1.3172526126258288,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbPzxK7FjYEB4TjAH,27892,-0.8597885747265537,1.2952777302328151,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbiw5jDKDx3bd2ecE,27893,0.16150447035240995,2.1086238414765246,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfcHxK4tBViZLHpw2,27894,-0.6501033777210223,1.7008742427246861,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbMQ5qsMAIxWHCdoI,27895,-0.35999493582235415,2.446509876152771,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdyw4uzlh0_z-ehYo,27896,0.45375837593998614,0.9373036459119758,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdtU4c3aisLf0QHfw,27897,-1.8828552140645818,2.134773357172479,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUgRjxK02iP5rWMeZo,27898,-0.9612791636593759,2.544562629942453,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUeBQ4eIOjSHWcwHz0,27899,-0.6315562548707916,1.5119279616022858,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUc9c5qsBC8zW3yTXZ,27900,0.3081671696690369,1.9962331048898916,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUd1Q5qoYAy-NzTmSV,27901,1.780814467612112,4.214528139620571,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdUo5qYVBfjdSGqMj,27902,0.10708858608034305,1.7862365029082048,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdPg4dbjiU7z3ZSpB,27903,-0.6342743249674071,2.678737056291099,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbtnxK6wB9dbuSXvN,27904,0.18030214002760547,2.7689758078697744,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUe_Y241xiER2ZHy7z,27905,-4.182452854007788,2.8365280615618915,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdkU4uzqh_RadJgfk,27906,-1.7404580418914382,2.13115387666833,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUgIXxK1yAgWay7s5F,27907,-0.5151859478679517,2.1617580017844236,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbI_xaL3SuhgbjdTt,27908,0.4308640334767116,1.4283350191725395,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdDM4uzlhgyWvJPu7,27909,-3.13859556794594,2.2886702821716964,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUez7xK7IADIh7Q7De,27910,-0.6386598674365432,2.90849400283946,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfWA4uBhiv3WcIekf,27911,-0.9121225964401637,1.354033580975356,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdus4uzlgqBZvClxs,27912,-0.9889878406400238,1.4567715349068928,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbKjxaL3SugEfJxVo,27913,-1.9213873728815318,2.318243391780749,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdXI5qdmDH5kXIzYa,27914,-1.0100983325265558,1.4914717683789478,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeRfxK7IDOE3osiqt,27915,-0.86876318124473,1.675840826663752,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbYE4eIXgu1N6gMi7,27916,-1.505184323977631,2.0008322975615482,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUcsk4dbgg1iRCUFfX,27917,-0.9344950235665965,1.5099766217649961,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdSk4dbgg0vi22DGO,27918,-1.3923694923154166,1.836104929052997,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUd-M5qhLAB-QFwChd,27919,-0.5847479970091465,2.268565574387803,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUetPxK7kjXLSrG1LE,27920,0.5049081722549492,2.54547077349355,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfJw25V5jU0uocYLF,27921,0.32667245448841215,0.44858970722897,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdao5qhDBWAzXsUkh,27922,-2.022546018313614,2.4100950732572857,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfR3xaKgQX6NqsynA,27923,-0.4170301922887629,1.696958101096244,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbMg25V5hegR8XkC-,27924,0.3490437327919699,2.038712843194635,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUeprxK7IADTol2Jnb,27925,-0.4205021343548728,1.4968016749437612,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdPY4eIXho9hDI82e,27926,0.2475169270047129,1.8501930248195997,22,55,RETAIN,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUb3jxaJJQnHaRwUPH,27927,-1.7097502321390663,2.3237672264077647,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUa-85jDKDyE8-KflM,27928,-1.3290014205531828,1.9718790603335643,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUbpvxK1UJ-rRH-4LX,27929,-0.5724837583636065,2.8022000347261353,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUc_I5qhLA8xWe_OEu,27930,-0.2595330052212749,2.8763464822646614,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUe605qhDCOpZYLtpu,27931,0.5610243125045764,2.483852334564082,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdNs5qdmC89dsc4VI,27932,-2.7851367409690786,2.36689848745984,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUeCHxK2li-HhsAK-_,27933,-1.0538570802700213,1.7081431317626126,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUfVY5qhDCZ21LC9M2,27934,1.2061950755765982,2.533500797812021,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUcy_xK6EuNCwyu46B,27935,0.25818824128015566,2.30489670074567,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUfD05qhLBirlXGbOB,27936,-1.369344999600615,2.221805701123991,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdW85qYVBWXyir2O8,27937,-1.7874697135863404,2.0712858464812522,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUc044eIZjgBtf8KDo,27938,-0.5958136974044512,1.474264845412888,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdzI5qdmDLQcgb9Ku,27939,-0.7991542329940134,2.353701426986925,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUbWU5qhDACrtP1Hl8,27940,-0.3339318462705701,3.226221097586149,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUf605qhLB3UNjrB7X,27941,0.0715688309308546,2.5910892299938046,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdeTxK5YsWTJsPmDT,27942,0.33040929660450924,2.3849416680194726,22,55,RETAIN_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUd3fxK7kjXMEc9sY0,27943,-1.811279768277103,2.0436542691773902,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUdng5qoTBGz1jzClS,27944,-0.48665077200205653,1.8731064136633904,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
github,BkiUdM85qg5A59MXGx5p,27945,-1.380839858887357,2.4262654565668793,22,55,LOW_PRIORITY_FLAG_REVIEW,conflict degree above frozen A1 75th percentile,chm.q1.conflict_resolution.v1
github,BkiUf07xK7ICUuXel4Dt,27946,-2.0719947745406557,1.775008965622687,22,55,LOW_PRIORITY,conflict degree below frozen review threshold,chm.q1.conflict_resolution.v1
